" Tag 1 "," Tag 2 " , Similarity
"dystopia","Jeremy Leven" , 0.0014257729910909303
"see also:Zathura","medallion" , 2.9367492699711103E-5
"see also:Zathura","potter" , 3.7006888488081075E-4
"see also:Zathura","strange story" , 1.3813297978264357E-4
"dystopia","well cast" , 7.993602555570201E-4
"NOT A MOVIE","+++++++++++++++" , 6.63711539310409E-5
"alan moore","adapted from:game" , 7.051934401073863E-4
"alan moore","great book okay movie" , 4.724782075468966E-5
"alan moore","Takashi Miike" , 3.5129357565466936E-4
"dystopia","Touching" , 1.450244971067787E-4
"alan moore","a good comedy" , 3.935545713528742E-5
"alan moore"," " , 2.780386537016117E-4
"alan moore","Revenge Trilogy" , 4.032277385250381E-4
"alan moore","07.05.06" , 9.449564150937932E-5
"dystopia","train trip" , 0.001176521833698623
"alan moore","Romans" , 3.134715831951102E-4
"dystopia","silly and stupid" , 3.643520850512899E-4
"denzel's fine behind","Guadalcanal" , 5.326419673816198E-5
"denzel's fine behind","topic:Idi Amin" , 5.0634834651104995E-5
"denzel's fine behind","Campanella" , 7.786531890978237E-5
"denzel's fine behind","Hilarious" , 4.168732429439526E-5
"denzel's fine behind","subversive" , 8.055940904193041E-5
"denzel's fine behind","quirky good" , 3.8822637896004765E-5
"alan moore","thought-provoking" , 0.010178706041097841
"civilians at war","illusionist" , 3.3852350956326655E-4
"vertriloquism","historical" , 6.662327311475152E-5
"NOT A MOVIE","Special" , 9.597698130674928E-5
"alan moore","bourgeois" , 9.810697358154135E-5
"NOT A MOVIE","no ending" , 4.733831815560495E-5
"alan moore","Best Performance:  Faye dunaway as Evelyn Cross Mulwray" , 1.2051457901630962E-4
"see also:Zathura","Ang Lee" , 4.114831779760004E-5
"see also:Zathura","smart kids" , 3.5673865571563753E-5
"see also:Zathura","terrible" , 4.072122013574342E-5
"see also:Zathura","reference:cyclops" , 3.634048844649687E-5
"see also:Zathura","Great Adaptations" , 3.2325103822351424E-4
"see also:Zathura","World War I" , 4.0514036338963975E-5
"see also:Zathura","END OF THE WORLD" , 7.338087088896655E-5
"see also:Zathura","chick flick" , 8.263735311081536E-4
"Le Carre's Best Film","Best Performance:  Faye dunaway as Evelyn Cross Mulwray" , 1.2013293960659811E-4
"Le Carre's Best Film","Best Of the Brosnon Bonds" , 1.326613746007883E-4
"Le Carre's Best Film","classic war movie" , 2.6075530699928986E-4
"Le Carre's Best Film","cynicism" , 1.4480114155295443E-4
"Le Carre's Best Film","meditative music" , 5.7426586181534074E-5
"Le Carre's Best Film","tough guy" , 3.1003055683061865E-4
"Le Carre's Best Film","French Revolution" , 4.6654254970180674E-5
"Le Carre's Best Film","Complex" , 1.6538882141166613E-4
"Le Carre's Best Film","POLITICAL" , 1.407191224616739E-4
"Le Carre's Best Film","sex comedy" , 1.0523214757924188E-4
"Le Carre's Best Film","sub titles" , 4.10150365067711E-5
"Le Carre's Best Film","boring as shit" , 7.134110829778596E-5
"Le Carre's Best Film","rewatchable" , 2.1426712621211956E-4
"Le Carre's Best Film","anti-war commentary" , 1.5301325145355583E-4
"Le Carre's Best Film","Minnesota" , 1.5137187404601113E-4
"Le Carre's Best Film","hipster" , 1.364323825054356E-4
"Le Carre's Best Film","nuclear bomb" , 6.756418510486684E-4
"Le Carre's Best Film","Tumey's VHS" , 0.0014113767750347952
"Le Carre's Best Film","Spielberg" , 6.31767811937075E-4
"Le Carre's Best Film","special police forces" , 5.017457550398704E-5
"Le Carre's Best Film","Roald Dahl" , 2.4250105656331707E-4
"Le Carre's Best Film","bullying" , 2.1267557188929856E-4
"Le Carre's Best Film","jdj" , 3.940224429263364E-5
"Le Carre's Best Film","native people" , 1.6325018941554446E-4
"Le Carre's Best Film","cycling" , 3.7939429308653314E-4
"dracula","natural disaster" , 1.1226308147560224E-4
"Karen Allen","space" , 0.010309393707583762
"dracula","good sci-fi flick" , 4.7564082846431274E-5
"Karen Allen","japanesse horror" , 1.3992132796192608E-4
"jew","Brian Aldiss" , 9.862135954476223E-5
"dracula","East Germany" , 3.521860020546828E-4
"dracula","Carl Weathers" , 4.8168188749520764E-5
"jew","Coen Brothers" , 0.0010252624247620138
"Le Carre's Best Film","based on a short story" , 4.937588487870139E-4
"Le Carre's Best Film","portraying impaired people as spawns of satan is dubious if not despicable" , 8.338053380319634E-5
"Taye Diggs","race issues" , 6.827868225070982E-5
"Le Carre's Best Film","life reflection" , 3.940224429263364E-5
"Le Carre's Best Film","Cartoons" , 3.398329585640373E-5
"Le Carre's Best Film","Charles Dickens" , 7.76987325096226E-4
"Le Carre's Best Film","NR (PG)" , 9.257422829542998E-5
"Le Carre's Best Film","chase in airport cargo handling facility" , 1.3888410322427435E-4
"Le Carre's Best Film","Nice drama" , 3.19650528544735E-5
"Le Carre's Best Film","tolerance" , 1.437260121947848E-4
"Le Carre's Best Film","jmq" , 5.671743512249124E-4
"Le Carre's Best Film","I Don't Get It" , 3.8124703792158523E-4
"Le Carre's Best Film","Historical grit" , 3.940224429263364E-5
"Le Carre's Best Film","R:graphic nudity" , 8.691843566642994E-5
"Le Carre's Best Film","screwball" , 2.542960629233677E-4
"Le Carre's Best Film","social message" , 5.475909182673273E-4
"Le Carre's Best Film","Biblical" , 0.0010513674232223973
"Le Carre's Best Film","poor sequel" , 2.896856225737267E-4
"Le Carre's Best Film","car jump" , 8.80497857662474E-5
"Le Carre's Best Film","Gigi" , 3.4438256224051136E-5
"Le Carre's Best Film","face mask" , 7.007254538051384E-5
"Le Carre's Best Film","fear of commitment" , 4.345921783321497E-5
"Le Carre's Best Film","lacked substance" , 3.210193186340366E-4
"Le Carre's Best Film","Maureen Lipman" , 2.249942291711119E-4
"Taye Diggs","DVD" , 6.827868225070982E-5
"vertriloquism","Warsaw ghetto" , 6.662327311475152E-5
"jew","Saturn Award (Best Supporting Actress)" , 0.0010619277770114795
"jew","awful death" , 4.713826540977131E-5
"jew","coup" , 4.454529445450263E-5
"jew","afghanistan" , 1.3055959665296928E-4
"jew","GENDER-BENDING" , 2.9478145595674364E-4
"jew","Pathe" , 9.494086851183349E-5
"jew","steven spielberg" , 3.5599633375819965E-4
"jew","Do kupienia" , 0.0018848024534159507
"jew","Leo G. Carroll" , 2.144130222719523E-4
"jew","It's The Journey Not The Destination That We Should Enjoy" , 4.205866909483408E-5
"jew","No story line" , 1.0309037189667809E-4
"jew","neil simon" , 5.740013246367094E-5
"jew","Sarah Michelle Gellar" , 5.2592303112567775E-5
"jew","Firefly" , 2.3564975466086184E-4
"jew","author:Charles Dickens" , 2.447991744550895E-4
"jew","artist" , 5.205565010579282E-5
"jew","singers" , 5.9307660783339856E-5
"jew","American history" , 1.1917212933992567E-4
"vertriloquism","need to buy" , 6.662327311475152E-5
"dracula","Tippi Hedren" , 1.1665563071721857E-4
"Karen Allen","natural disaster" , 6.443332405542241E-5
"Karen Allen","good sci-fi flick" , 1.4764668068383113E-4
"Karen Allen","comedy independent must-see" , 6.558544326829179E-5
"Karen Allen","Tony Leung Chiu Wai" , 4.298899323906461E-5
"Karen Allen","East Germany" , 2.2749001376394073E-4
"dracula","Amazing Cinematography" , 0.0015301088198910386
"see also:Zathura","orphans" , 9.807390381132699E-5
"NOT A MOVIE","tense violent" , 4.733831815560495E-5
"see also:Zathura","good but not great" , 9.856601135590926E-5
"see also:Zathura","Obstination" , 3.1134583476670866E-5
"alan moore","Best Of the Brosnon Bonds" , 9.469315763275599E-5
"see also:Zathura","Ben Wright" , 4.642039543854392E-5
"alan moore","classic war movie" , 7.710636748050919E-5
"see also:Zathura","friends" , 4.332073216020984E-5
"civilians at war","transsexuals" , 9.027890390158934E-5
"civilians at war","Not bad sequel" , 2.0219964542998002E-4
"jew","funny" , 0.004141212668372295
"civilians at war","Stephanie" , 8.996197180141396E-5
"civilians at war","sequelTo:Bruce Almighty" , 2.6528964574480463E-5
"civilians at war","illusionism" , 1.6201898913006978E-4
"civilians at war","diner" , 1.3978294892969456E-4
"civilians at war","affectionate" , 0.005194745234581206
"vertriloquism","get" , 6.662327311475152E-5
"civilians at war","great cast excellent" , 0.007606831183276269
"vertriloquism","setting:train" , 6.813027636044034E-5
"civilians at war","Tobey Maguire" , 0.0010351914924739756
"civilians at war","guilt" , 7.434977519154129E-4
"civilians at war","PG:violence" , 5.0718201146702164E-5
"civilians at war","better than second" , 2.7807659204363794E-5
"denzel's fine behind","gloomy" , 0.0020292301939819728
"jew","cat-and-mouse" , 3.795151589047902E-5
"jew","cows" , 3.5864370458209506E-5
"jew","James Coburn" , 1.4598188925101006E-4
"jew","not corv lib" , 0.002713588549178218
"jew","wedding" , 6.186598319474729E-4
"jew","Didn't see" , 2.2922835118896088E-4
"jew","Aaron Sorkin" , 3.9886254732224284E-5
"jew","so damn good" , 1.7451851290834083E-4
"jew","better than the remake" , 5.4390276087318344E-5
"jew","Lionel Stander" , 5.6562690449928146E-5
"jew","knives" , 6.951295750702664E-5
"jew","casting change" , 5.059339919163547E-5
"jew","goretastic" , 3.316469743582655E-4
"jew","a rat in the kitcheeeeen!" , 3.704116459324498E-5
"jew","REINCARNATION" , 3.5112898031224204E-5
"jew","Val Kilmer" , 4.8168188749520764E-5
"jew","wild at heart" , 2.557701057161867E-4
"jew","angelina jolies lips" , 4.853532957198645E-5
"jew","prequel" , 2.0626099269561613E-4
"jew","thrilling end" , 5.4390276087318344E-5
"jew","president assasination" , 1.5178019757490643E-4
"see also:Zathura","Philosopher's" , 1.9065589449226858E-4
"see also:Zathura","mute" , 8.364709638485421E-5
"see also:Zathura","freaks" , 3.326202566141694E-5
"see also:Zathura","Time Paradox" , 1.2943019527806288E-4
"see also:Zathura","Cool but freaky" , 2.3917526081646296E-4
"see also:Zathura","Outer space" , 1.1852042399050496E-4
"see also:Zathura","PG-13:some sexual references" , 2.7261563033445037E-5
"see also:Zathura","remake of a french film" , 7.541906630551227E-5
"see also:Zathura","setting:jungle" , 4.4756190640158414E-5
"see also:Zathura","hostage crisis" , 7.015636050778816E-5
"see also:Zathura","typical Tom Hanks" , 3.847063026739288E-5
"alan moore","cynicism" , 1.1132841910499699E-4
"NOT A MOVIE","Uplifting" , 4.357838929069704E-5
"alan moore","tough guy" , 2.842513355518203E-4
"dracula","Movie about smug" , 4.398084043976375E-5
"Karen Allen","Carl Weathers" , 1.1487563571066831E-4
"Le Carre's Best Film","Robert Ludlum" , 5.517647544116161E-4
"Karen Allen","Tippi Hedren" , 2.0718078932159043E-4
"dracula","Connecticut" , 5.899532595231158E-5
"alan moore","French Revolution" , 8.745500044176657E-5
"dracula","POWs" , 7.200578937078088E-5
"alan moore","Complex" , 2.883746765544374E-4
"dracula","asians" , 1.1250071123779977E-4
"NOT A MOVIE","unwed mother" , 6.212899962984647E-5
"dracula","Visual spectacle" , 7.215103612517709E-5
"NOT A MOVIE","Zach Braff" , 4.902204243696754E-5
"dracula","cinematographer-director" , 1.4884370544250428E-4
"Karen Allen","Amazing Cinematography" , 0.004770062664129087
"civilians at war","adapted from:game" , 2.560640565485432E-4
"civilians at war","Takashi Miike" , 3.6151680217741096E-4
"civilians at war","a good comedy" , 1.1040337272287198E-4
"civilians at war"," " , 2.3761521121590826E-4
"civilians at war","Revenge Trilogy" , 6.311210407212434E-4
"civilians at war","Dudley Moore" , 6.403652794951539E-5
"civilians at war","Romans" , 3.983678094925141E-4
"denzel's fine behind","giant" , 4.051929781246735E-5
"Taye Diggs","Dialog & characters ring true despite pat coincidence & stereotyping" , 6.827868225070982E-5
"NOT A MOVIE","Oscar Nominee" , 1.994867468702478E-4
"Karen Allen","Movie about smug" , 7.04530368081276E-5
"NOT A MOVIE","turd" , 8.720905355016417E-5
"NOT A MOVIE","beautifully written and acted" , 7.362316460858795E-5
"dracula","BUILDING SELF-ESTEEM" , 6.101348484883828E-5
"dracula","Norway" , 7.137772630153499E-5
"dracula","sex scandal" , 1.9301942493056914E-4
"dracula","book club" , 1.5418142204002503E-4
"dracula","scaring greatSoundtrack davidLynch angeloBadalamenti thriller" , 1.3518551152651308E-4
"dracula","full of cliches" , 1.572124618239834E-4
"NOT A MOVIE","crime" , 9.519344751707497E-4
"dracula","KIDNAPPING" , 3.138958169438901E-4
"dracula","spain" , 1.1749128225146522E-4
"dracula","on-off relationship" , 4.449130459721753E-5
"dracula","pirates (minor)" , 1.0587053431994146E-4
"dracula","mule" , 6.783654435307769E-5
"dracula","unfilmable original work" , 1.2790556658539E-4
"dracula","Neil Jordan" , 0.002920198923321344
"dracula","Best fighting and stunts ever" , 4.373465402618148E-5
"dracula","Proust" , 9.329190596755771E-5
"dracula","svcd" , 1.0322828557578594E-4
"civilians at war","thought-provoking" , 0.004271185642887688
"civilians at war","bourgeois" , 1.5112615233897156E-4
"civilians at war","Best Performance:  Faye dunaway as Evelyn Cross Mulwray" , 5.066191963641505E-4
"civilians at war","Best Of the Brosnon Bonds" , 7.730659045937364E-5
"civilians at war","classic war movie" , 9.147865111029353E-4
"civilians at war","cynicism" , 3.942115558115216E-4
"jew","premature aging" , 8.514832896193814E-5
"jew","setting:London" , 7.645557844570869E-5
"jew","showdown" , 4.2827634686118843E-4
"jew","Matheson" , 5.5787340249533483E-5
"jew","based on a poem" , 1.4458941884303982E-4
"jew","deformity" , 2.2314936099813393E-4
"jew","James Caviezel" , 4.357134150340394E-5
"jew","pseudo-artistic" , 5.375599462868229E-5
"jew","writers at work" , 1.950723883742717E-4
"jew","world record" , 4.246901344672026E-5
"jew","clinical" , 4.7470434255916746E-5
"jew","rashomon" , 4.311638113575654E-5
"jew","pointless" , 2.526533217758368E-4
"see also:Zathura","netflix" , 1.3457103807618513E-4
"see also:Zathura","Funny as hell" , 3.369293545804747E-4
"see also:Zathura","road trip" , 1.7353909797318561E-4
"alan moore","POLITICAL" , 6.497090885170486E-5
"alan moore","sex comedy" , 3.935545713528742E-5
"alan moore","sub titles" , 1.3210594038213667E-4
"alan moore","boring as shit" , 3.976691868322012E-4
"alan moore","one of Miyazaki's finest" , 1.0053396239710645E-4
"Le Carre's Best Film","visually appealing" , 0.0017443550977207806
"dracula","GREAT MOVIE" , 2.6902168564675697E-4
"Le Carre's Best Film","unintentional comedy" , 5.70609753488216E-4
"Le Carre's Best Film","epic adventure" , 1.9557541952355492E-4
"Le Carre's Best Film","Documentary" , 4.619376290561516E-4
"Le Carre's Best Film","topic:evangelism" , 2.966720174329161E-5
"Le Carre's Best Film","plot:romance during porno shoot" , 4.59324212027926E-5
"Le Carre's Best Film","muse" , 1.0929532661365542E-4
"Le Carre's Best Film","movie theatre" , 2.765018399544483E-4
"Le Carre's Best Film","movie within a movie" , 2.4052876558288767E-4
"Le Carre's Best Film","forget the titans" , 1.7117037983312738E-4
"Le Carre's Best Film","space" , 0.002935419335441496
"Le Carre's Best Film","japanesse horror" , 2.7661892900309895E-5
"Le Carre's Best Film","natural disaster" , 3.70735775569263E-4
"Le Carre's Best Film","good sci-fi flick" , 1.835745920084433E-4
"Le Carre's Best Film","boys" , 4.826704718431813E-5
"Le Carre's Best Film","Tony Leung Chiu Wai" , 5.017457550398704E-5
"Le Carre's Best Film","East Germany" , 4.425660513416063E-4
"Le Carre's Best Film","Kevin Cockner & Asstin Goocher Guarding Each Others Happy Holes" , 5.017457550398704E-5
"Le Carre's Best Film","Carl Weathers" , 8.247061306790153E-5
"Le Carre's Best Film","Tippi Hedren" , 7.807020694033591E-5
"Le Carre's Best Film","Volcanoes" , 4.0177594493028304E-5
"Le Carre's Best Film","Amazing Cinematography" , 0.002451143708268952
"Le Carre's Best Film","Movie about smug" , 8.482420133797246E-5
"Le Carre's Best Film","Connecticut" , 5.017457550398704E-5
"Le Carre's Best Film","POWs" , 4.5844399304308586E-4
"Le Carre's Best Film","Only good Nick Cage movie I've seen" , 4.59324212027926E-5
"Le Carre's Best Film","Visual spectacle" , 3.6486222086429206E-5
"Le Carre's Best Film","cinematographer-director" , 3.037151267168649E-4
"Le Carre's Best Film","BUILDING SELF-ESTEEM" , 1.5507185133599032E-4
"Le Carre's Best Film","Norway" , 7.807020694033591E-5
"Le Carre's Best Film","sex scandal" , 1.665571735855955E-4
"Le Carre's Best Film","homeschooling" , 2.966720174329161E-5
"Le Carre's Best Film","scaring greatSoundtrack davidLynch angeloBadalamenti thriller" , 1.973862209127713E-4
"Le Carre's Best Film","full of cliches" , 2.303642937275088E-4
"Le Carre's Best Film","KIDNAPPING" , 3.892027230546764E-4
"Le Carre's Best Film","spain" , 4.3442689693133857E-4
"Le Carre's Best Film","mule" , 1.4905804998375724E-4
"Le Carre's Best Film","unfilmable original work" , 1.866170198807227E-4
"Le Carre's Best Film","slave trade" , 5.7426586181534074E-5
"Le Carre's Best Film","Neil Jordan" , 6.958589833794703E-5
"Le Carre's Best Film","Hugh Bonneville" , 8.80497857662474E-5
"Le Carre's Best Film","Proust" , 5.5941083653658035E-5
"Le Carre's Best Film","svcd" , 2.3853435746700537E-4
"Le Carre's Best Film","needs subtitles!" , 5.127690356067073E-5
"Le Carre's Best Film","GREAT MOVIE" , 4.4128218733781814E-4
"Le Carre's Best Film","Pariah Entertainment" , 5.017457550398704E-5
"Le Carre's Best Film","Sad part quite shocking" , 2.0088797246514155E-4
"Le Carre's Best Film","Gerard Depardieu" , 2.5132616403111303E-4
"Le Carre's Best Film","Medieval" , 2.0088797246514155E-4
"Le Carre's Best Film","director overseeing in sky and moon" , 1.6235175537965794E-4
"Le Carre's Best Film","no moral dilema" , 3.1604243311983765E-5
"Le Carre's Best Film","sexual fantasy" , 1.879674806703768E-4
"Le Carre's Best Film","Friday night fare" , 2.6634884666156856E-4
"Le Carre's Best Film","kevin spacey" , 2.8632275776613536E-4
"vertriloquism","World War II" , 6.662327311475152E-5
"NOT A MOVIE","US President" , 5.869204559163726E-5
"Karen Allen","Connecticut" , 3.6839310618201256E-5
"NOT A MOVIE","spying" , 1.0236163732316636E-4
"Karen Allen","POWs" , 0.0010543416632632155
"Karen Allen","Johann Wolfgang von Goethe" , 7.254727113658508E-5
"Karen Allen","asians" , 8.04880458113058E-5
"Karen Allen","Only good Nick Cage movie I've seen" , 3.874683893787017E-5
"Karen Allen","cinematographer-director" , 4.0109500954307506E-4
"Karen Allen","BUILDING SELF-ESTEEM" , 7.942516175076897E-4
"Karen Allen","don't you love it when it's at least done pretty well?" , 4.672068338280527E-5
"Karen Allen","Gosh!" , 6.558544326829179E-5
"Karen Allen","scaring greatSoundtrack davidLynch angeloBadalamenti thriller" , 8.084153867926112E-5
"Karen Allen","full of cliches" , 1.9443638240289663E-4
"Karen Allen","KIDNAPPING" , 3.07338074956312E-4
"Karen Allen","spain" , 1.6374214598166654E-4
"Karen Allen","on-off relationship" , 2.8484971883970546E-5
"Karen Allen","pirates (minor)" , 6.892867936556357E-4
"Karen Allen","mule" , 2.139009410179005E-4
"Karen Allen","unfilmable original work" , 6.443332405542241E-5
"Karen Allen","slave trade" , 5.024100391661164E-5
"Karen Allen","Neil Jordan" , 5.521473380810217E-5
"Karen Allen","Hugh Bonneville" , 2.9587299940654226E-5
"Karen Allen","Best fighting and stunts ever" , 6.996066398096304E-5
"Karen Allen","Proust" , 1.1214788095781446E-4
"Karen Allen","svcd" , 1.7837959247003586E-4
"Karen Allen","needs subtitles!" , 4.409132129574829E-5
"Karen Allen","GREAT MOVIE" , 7.111535674566351E-4
"Karen Allen","16.01.06" , 4.409132129574829E-5
"Karen Allen","Sad part quite shocking" , 4.5365319920896545E-4
"Le Carre's Best Film","teacher student relationship" , 2.860403342076806E-4
"Karen Allen","Gerard Depardieu" , 5.641909789832236E-4
"Karen Allen","Medieval" , 4.5365319920896545E-4
"Karen Allen","director overseeing in sky and moon" , 1.3360942631996818E-4
"Karen Allen","chearful a must see classic" , 6.892867936556357E-4
"Karen Allen","no moral dilema" , 3.1344340242241104E-4
"Karen Allen","sexual fantasy" , 2.688299353180902E-4
"Karen Allen","Friday night fare" , 3.625021470249949E-4
"Karen Allen","Lady and the Tramp" , 1.1421482562912931E-4
"Karen Allen","kevin spacey" , 1.8882477612217684E-4
"vertriloquism","movie to see" , 6.662327311475152E-5
"Karen Allen","teacher student relationship" , 3.5345026475050884E-4
"Karen Allen","drug" , 1.315675696901531E-4
"Karen Allen","Walked out" , 5.209248232899198E-5
"Karen Allen","examines relationship between our lives and our freedom" , 3.3113434556211204E-4
"Karen Allen","could have been better" , 6.971239149798417E-4
"Karen Allen","Odd pairing of Anne Heche and Harrison Ford." , 1.5072301174983492E-4
"Karen Allen","patrick fugit" , 1.9885976532966286E-4
"Karen Allen","totalitarian state" , 1.2393745641147742E-4
"Karen Allen","Drive-In" , 3.3812579247019726E-4
"Karen Allen","Bernard Hill" , 0.0012586139908098153
"Karen Allen","yes-they-deserved-to-die" , 3.6839310618201256E-5
"denzel's fine behind","fountain of youth" , 4.4083919498594166E-5
"denzel's fine behind","monty-python-related" , 1.4297359746663933E-4
"denzel's fine behind","brothel" , 1.3553643618651208E-4
"denzel's fine behind","subversion" , 8.50015318881079E-5
"Le Carre's Best Film","Robyn Hitchcock" , 2.9149480624451136E-4
"Karen Allen","Swedish" , 1.944560284567389E-4
"NOT A MOVIE","william goldman" , 1.745487307532906E-4
"Taye Diggs","Nudity (Topless - Brief)" , 6.827868225070982E-5
"NOT A MOVIE","boss" , 5.911914325349387E-5
"NOT A MOVIE","head movie" , 9.066369909080304E-5
"NOT A MOVIE","firing range" , 5.547500541850522E-5
"see also:Zathura","WWII" , 1.0532591448887403E-4
"Karen Allen","improvised/actor-developed script" , 3.382945424184866E-5
"alan moore","rewatchable" , 5.125486895105442E-4
"civilians at war","tough guy" , 2.1454518274987753E-4
"civilians at war","French Revolution" , 1.0551720690161478E-4
"civilians at war","Complex" , 3.3404305784077363E-4
"civilians at war","sex comedy" , 1.1040337272287198E-4
"civilians at war","sub titles" , 4.273877822131447E-5
"civilians at war","boring as shit" , 1.1611730088704342E-4
"civilians at war","one of Miyazaki's finest" , 4.700922202262245E-4
"jew","male nudity" , 9.703593329692186E-4
"civilians at war","rewatchable" , 3.457923958806945E-4
"civilians at war","anti-war commentary" , 3.8741302910543423E-4
"civilians at war","Minnesota" , 4.5505894443528377E-4
"civilians at war","hipster" , 1.6450292474733472E-4
"civilians at war","nuclear bomb" , 9.083979634396223E-4
"civilians at war","Tumey's VHS" , 0.003153925495087216
"dracula","Pariah Entertainment" , 2.114684727931592E-4
"dracula","Sad part quite shocking" , 9.132319380858194E-5
"dracula","Gerard Depardieu" , 2.504246412202893E-4
"dracula","Medieval" , 9.132319380858194E-5
"dracula","director overseeing in sky and moon" , 9.955810480881706E-5
"dracula","chearful a must see classic" , 1.0587053431994146E-4
"dracula","no moral dilema" , 1.2626759567608146E-4
"dracula","sexual fantasy" , 6.122458255273978E-4
"jew","Peter Jackson" , 3.568994040591018E-4
"vertriloquism","George Reeves" , 8.248796750027243E-5
"alan moore","anti-war commentary" , 6.776215249307678E-5
"civilians at war","Spielberg" , 0.0028432873765845486
"alan moore","Minnesota" , 1.7657430294011866E-4
"Karen Allen","moving inspiring spiritual" , 2.1364565958535463E-5
"see also:Zathura","setting:Chicago" , 6.290434983024113E-5
"NOT A MOVIE","episodic" , 7.061330823223535E-5
"see also:Zathura","formulaic" , 1.2395797216871145E-4
"Taye Diggs","disambiguation:Crash (1996/2004)" , 6.827868225070982E-5
"Le Carre's Best Film","better not see but not so bad after all" , 5.39062656477277E-5
"Le Carre's Best Film","La Cosa Nostra" , 1.1485317236306815E-4
"Le Carre's Best Film","drug" , 1.1120285493332435E-4
"Le Carre's Best Film","Walked out" , 1.6193533642786185E-4
"Le Carre's Best Film","examines relationship between our lives and our freedom" , 3.037151267168649E-4
"vertriloquism","true story" , 6.662327311475152E-5
"Le Carre's Best Film","could have been better" , 8.948969904581313E-4
"Le Carre's Best Film","patrick fugit" , 3.011888799423541E-5
"Le Carre's Best Film","totalitarian state" , 2.544726040139174E-4
"Le Carre's Best Film","Drive-In" , 1.107433525904196E-4
"Le Carre's Best Film","Bernard Hill" , 5.513156359484342E-4
"Le Carre's Best Film","yes-they-deserved-to-die" , 1.0255380712134146E-4
"Le Carre's Best Film","Swedish" , 1.2876769447932003E-4
"Le Carre's Best Film","improvised/actor-developed script" , 9.653409436863626E-5
"Le Carre's Best Film","moving inspiring spiritual" , 0.004529539101236109
"Le Carre's Best Film","setting:Baltimore" , 1.0255380712134146E-4
"Le Carre's Best Film","Eric Idle" , 2.391804419640835E-5
"Le Carre's Best Film","Wallace and Gromit" , 1.7222003139164184E-4
"Le Carre's Best Film","Isabella Rosselini" , 3.5412209175149816E-5
"Le Carre's Best Film","Angela Lansbury when she was hot" , 4.6654254970180674E-5
"Le Carre's Best Film","medallion" , 2.198220073133514E-5
"Le Carre's Best Film","potter" , 3.5826816824677043E-4
"Le Carre's Best Film","jessican lange" , 8.035518898605661E-5
"Le Carre's Best Film","strange story" , 2.54187044834462E-4
"Le Carre's Best Film","Ang Lee" , 4.985081545587269E-4
"Le Carre's Best Film","World War 2" , 6.485725884167889E-4
"Le Carre's Best Film","adaptedInto:Television series" , 1.3220464851752925E-4
"Le Carre's Best Film","smart kids" , 4.997088190721703E-4
"Le Carre's Best Film","26.02.06" , 1.8037991675619924E-4
"Le Carre's Best Film","native american" , 4.6654254970180674E-5
"Le Carre's Best Film","IN LIBRARY" , 8.702113662731524E-4
"Le Carre's Best Film","Mexico" , 3.985747409460962E-4
"Le Carre's Best Film","Tedious" , 2.010396685218199E-4
"Le Carre's Best Film","cute romance" , 4.10150365067711E-5
"Le Carre's Best Film","terrible" , 2.4578961158289164E-4
"Le Carre's Best Film","reference:cyclops" , 1.1643930719445957E-4
"Le Carre's Best Film","psychological thriller" , 2.1461282413220008E-4
"Le Carre's Best Film","adapted from:radio play" , 1.866170198807227E-4
"Le Carre's Best Film","Shia LeBeouf" , 1.6486014843586933E-4
"denzel's fine behind","voyeurism" , 4.625162065609929E-4
"alan moore","hipster" , 3.917674338028281E-4
"see also:Zathura","topic:Idi Amin" , 3.991601987275819E-5
"see also:Zathura","Hilarious" , 4.415817417395263E-5
"see also:Zathura","subversive" , 9.416524196180078E-5
"vertriloquism","long nose" , 7.99233885294314E-5
"NOT A MOVIE","x-mas movie" , 4.626430524432556E-5
"NOT A MOVIE","interrogation" , 1.1049832458606663E-4
"NOT A MOVIE","Diane Keaton" , 2.039379975292083E-4
"NOT A MOVIE","violently stupid" , 5.144003491409024E-5
"NOT A MOVIE","great performance by Pacino" , 4.357838929069704E-5
"NOT A MOVIE","misogynist" , 6.403652794951539E-5
"NOT A MOVIE","Kelly Macdonald" , 6.0516207415709006E-5
"NOT A MOVIE","Breakfast Club" , 5.4876988952299434E-5
"Taye Diggs","police" , 6.827868225070982E-5
"NOT A MOVIE","want to own" , 6.126326219649161E-4
"NOT A MOVIE","noir thriller" , 3.7200899601937054E-5
"NOT A MOVIE","denzel washington" , 1.1095001083701043E-4
"NOT A MOVIE","R:sexuality" , 5.5787340249533483E-5
"NOT A MOVIE","Based on a book" , 4.219367019167345E-5
"vertriloquism","lying" , 6.813027636044034E-5
"Karen Allen","setting:Baltimore" , 8.818264259149658E-5
"civilians at war","just a pleasure to see Paul playing pool again." , 2.194779848100871E-4
"civilians at war","bullying" , 4.673362956144184E-4
"civilians at war","hormonal" , 1.0364105840677168E-4
"civilians at war","native people" , 1.5684946156528851E-4
"civilians at war","Every fans must see" , 6.755684848332174E-5
"civilians at war","cycling" , 0.005425847776602994
"civilians at war","based on a short story" , 8.213685914450922E-4
"civilians at war","portraying impaired people as spawns of satan is dubious if not despicable" , 3.457153751488007E-5
"civilians at war","Cartoons" , 1.0885298702109178E-4
"civilians at war","Charles Dickens" , 3.900223923558922E-4
"civilians at war","NR (PG)" , 3.634123157531874E-4
"civilians at war","chase in airport cargo handling facility" , 4.1901336207571675E-5
